Company_ID,Company_Name,Company_Industry,Company_Size,Company_Ownership,Company_Funding,Country,Interest_Area
CMP_A_0828,AdvancedIndustries,Real Estate,Small business,Public Sector,Seed,Bahrain,Data
CMP_C_0829,CreativeSystems,Consulting,Start-up,Franchise,Series B,Sweden,Operations
CMP_A_0830,AdvancedConsulting,Telecommunications,Start-up,Private Sector,Bootstrapped,Mozambique,Service
CMP_C_0831,CreativeTech,Consulting,Small business,Joint Venture,Series B,Germany,Operations
CMP_A_0832,AdvancedPartners,Real Estate,Large Enterprise,Franchise,Bootstrapped,Bahrain,Consulting
CMP_D_0833,DynamicIndustries,Real Estate,Large Enterprise,Public Sector,IPO,Bahrain,Consulting
CMP_A_0834,AdvancedAnalytics,E-Commerce,Large Enterprise,Private Sector,Bootstrapped,Singapore,Staffing
CMP_S_0835,StrategicPartners,Technology,Start-up,Public Sector,Seed,Canada,Marketing
CMP_F_0839,FutureSystems,Technology,Small business,Private Sector,Series A,USA,Cloud
CMP_F_0840,FutureAnalytics,Manufacturing,Small business,Private Sector,Series A,S. Korea,T&M
CMP_D_0843,DynamicVentures,Telecommunications,Large Enterprise,Public Sector,Series B,Morocco,Staffing
CMP_C_0846,CreativeVentures,Agriculture,Small business,Franchise,Series A,Mexico,Logistics
CMP_C_0848,CreativeSolutions,Healthcare,Medium Enterprise,Private Sector,Seed,USA,Data
CMP_G_0849,GlobalPartners,Consulting,Large Enterprise,Joint Venture,Bootstrapped,Switzerland,Engineering
CMP_S_0850,StrategicSystems,Technology,Large Enterprise,Franchise,Series A,USA,Cloud
CMP_S_0851,StrategicConsulting,Energy,Large Enterprise,Public Sector,Series A,Bahrain,Consulting
CMP_A_0852,AdvancedTech,Energy,Small business,Franchise,IPO,Brazil,Logistics
CMP_I_0853,InnovativeAnalytics,Consulting,Large Enterprise,Joint Venture,Series A,Switzerland,Engineering
CMP_S_0854,StrategicPartners,Agriculture,Large Enterprise,Private Sector,Bootstrapped,Peru,Logistics
CMP_F_0855,FutureAnalytics,Consulting,Medium Enterprise,Joint Venture,Bootstrapped,France,Operations
CMP_I_0856,InnovativeConsulting,Technology,Start-up,Public Sector,IPO,Australia,AI
CMP_G_0857,GlobalAnalytics,Consulting,Large Enterprise,Private Sector,Series A,UK,Operations
CMP_G_0858,GlobalSolutions,Finance,Small business,Private Sector,IPO,Canada,Cloud
CMP_S_0860,StrategicTech,Mining,Start-up,Public Sector,Seed,Mozambique,Service
CMP_F_0861,FutureAnalytics,E-Commerce,Small business,Franchise,Series A,Indonesia,T&M
CMP_F_0862,FutureSystems,Manufacturing,Small business,Joint Venture,Seed,Peru,Operations
CMP_S_0863,StrategicVentures,Finance,Medium Enterprise,Private Sector,IPO,Canada,Marketing
CMP_I_0866,InnovativeSolutions,Pharmaceuticals,Large Enterprise,Private Sector,Series B,Israel,Engineering
CMP_L_0867,LeadingPartners,E-Commerce,Large Enterprise,Public Sector,Seed,S. Korea,T&M
CMP_L_0868,LeadingAnalytics,Finance,Medium Enterprise,Franchise,Series A,USA,Marketing
CMP_L_0869,LeadingAnalytics,Banking,Small business,Private Sector,Seed,UAE,Consulting
CMP_L_0870,LeadingPartners,Energy,Small business,Joint Venture,IPO,Argentina,Operations
CMP_L_0871,LeadingIndustries,Manufacturing,Medium Enterprise,Private Sector,Seed,Argentina,Operations
CMP_D_0872,DynamicIndustries,Manufacturing,Large Enterprise,Public Sector,IPO,Japan,T&M
CMP_C_0875,CreativeAnalytics,Healthcare,Medium Enterprise,Franchise,Series A,Canada,Marketing
CMP_C_0876,CreativeAnalytics,Retail,Large Enterprise,Public Sector,IPO,Canada,Marketing
CMP_L_0877,LeadingAnalytics,Retail,Large Enterprise,Joint Venture,IPO,Canada,Marketing
CMP_C_0878,CreativeConsulting,Real Estate,Small business,Public Sector,Seed,Saudi Arabia,Data
CMP_D_0879,DynamicConsulting,Healthcare,Medium Enterprise,Public Sector,Seed,USA,Cloud
CMP_C_0881,CreativeSystems,Retail,Small business,Public Sector,IPO,USA,Data
CMP_F_0882,FutureConsulting,Technology,Small business,Private Sector,Series A,Australia,T&M
CMP_A_0883,AdvancedSystems,Technology,Medium Enterprise,Joint Venture,Series B,Australia,T&M
CMP_G_0886,GlobalTech,Finance,Large Enterprise,Franchise,IPO,Kenya,Staffing
CMP_I_0889,InnovativeAnalytics,Technology,Medium Enterprise,Joint Venture,IPO,New Zealand,AI
CMP_L_0891,LeadingIndustries,Healthcare,Medium Enterprise,Public Sector,Seed,USA,Data
CMP_A_0895,AdvancedIndustries,Pharmaceuticals,Small business,Private Sector,Bootstrapped,Germany,Operations
CMP_L_0897,LeadingVentures,Energy,Medium Enterprise,Franchise,Series B,Saudi Arabia,Data
CMP_D_0901,DynamicConsulting,Automotive,Start-up,Private Sector,Bootstrapped,Sweden,Consulting
CMP_D_0902,DynamicTech,Real Estate,Large Enterprise,Private Sector,Series A,Qatar,Consulting
CMP_L_0903,LeadingAnalytics,Mining,Large Enterprise,Public Sector,Seed,Morocco,Staffing
CMP_L_0904,LeadingAnalytics,Pharmaceuticals,Small business,Public Sector,Bootstrapped,Netherlands,Operations
CMP_S_0905,StrategicPartners,Consulting,Large Enterprise,Public Sector,Series B,UK,Engineering
CMP_A_0906,AdvancedAnalytics,Energy,Small business,Joint Venture,Series B,Peru,Operations
CMP_G_0907,GlobalPartners,Technology,Medium Enterprise,Franchise,Seed,USA,Cloud
CMP_S_0908,StrategicIndustries,Telecommunications,Medium Enterprise,Franchise,Series B,Mozambique,Staffing
CMP_G_0909,GlobalConsulting,Banking,Small business,Public Sector,Seed,Israel,Engineering
CMP_A_0911,AdvancedAnalytics,Technology,Medium Enterprise,Joint Venture,Series B,USA,Data
CMP_I_0912,InnovativeTech,Energy,Medium Enterprise,Private Sector,IPO,Colombia,Logistics
CMP_G_0913,GlobalAnalytics,Technology,Small business,Public Sector,Series B,Canada,Marketing
CMP_A_0918,AdvancedVentures,Consulting,Medium Enterprise,Public Sector,Seed,France,Engineering
CMP_L_0919,LeadingSolutions,Consulting,Large Enterprise,Franchise,Series B,Sweden,Consulting
CMP_A_0922,AdvancedVentures,Banking,Large Enterprise,Public Sector,Series B,Bahrain,Data
CMP_S_0923,StrategicIndustries,Technology,Large Enterprise,Private Sector,IPO,Japan,T&M
CMP_L_0925,LeadingVentures,Manufacturing,Large Enterprise,Franchise,Bootstrapped,Colombia,Logistics
CMP_F_0927,FutureAnalytics,Consulting,Medium Enterprise,Franchise,Series A,Sweden,Operations
CMP_F_0929,FutureSolutions,Finance,Start-up,Joint Venture,Seed,Indonesia,Staffing
CMP_F_0930,FutureConsulting,Technology,Start-up,Public Sector,Series A,Canada,Data
CMP_A_0932,AdvancedIndustries,Automotive,Start-up,Franchise,Seed,Netherlands,Engineering
CMP_G_0933,GlobalPartners,Energy,Large Enterprise,Joint Venture,Series A,Argentina,Operations
CMP_A_0934,AdvancedSystems,Banking,Start-up,Joint Venture,Series B,Saudi Arabia,Consulting
CMP_A_0935,AdvancedTech,Finance,Large Enterprise,Public Sector,Series A,New Zealand,AI
CMP_I_0936,InnovativeSystems,Manufacturing,Small business,Private Sector,Seed,Mexico,Operations
CMP_I_0937,InnovativeIndustries,Real Estate,Medium Enterprise,Joint Venture,Bootstrapped,Qatar,Data
CMP_D_0939,DynamicAnalytics,Healthcare,Large Enterprise,Private Sector,Seed,Canada,Cloud
CMP_A_0941,AdvancedSolutions,Finance,Medium Enterprise,Franchise,Series B,Mozambique,Staffing
CMP_C_0943,CreativeVentures,Finance,Small business,Joint Venture,Series A,S. Korea,Staffing
CMP_S_0944,StrategicSystems,Technology,Start-up,Public Sector,Series B,USA,Marketing
CMP_D_0945,DynamicPartners,Technology,Start-up,Public Sector,Bootstrapped,China,AI
CMP_D_0946,DynamicIndustries,Banking,Start-up,Private Sector,Bootstrapped,Qatar,Data
CMP_I_0948,InnovativeIndustries,Technology,Large Enterprise,Public Sector,Series A,Japan,AI
CMP_D_0950,DynamicAnalytics,Finance,Start-up,Public Sector,IPO,Singapore,Staffing
CMP_A_0951,AdvancedConsulting,Technology,Medium Enterprise,Public Sector,Bootstrapped,China,Staffing
CMP_S_0953,StrategicSystems,Technology,Large Enterprise,Franchise,Bootstrapped,China,Staffing
CMP_A_0954,AdvancedConsulting,Consulting,Start-up,Public Sector,Series A,Netherlands,Consulting
CMP_S_0955,StrategicVentures,Retail,Small business,Franchise,Seed,Canada,Data
CMP_L_0956,LeadingAnalytics,Manufacturing,Small business,Joint Venture,IPO,Colombia,Operations
CMP_I_0959,InnovativeAnalytics,Energy,Start-up,Franchise,Series B,Bahrain,Consulting
CMP_C_0961,CreativeSystems,Energy,Small business,Joint Venture,Series A,Mexico,Operations
CMP_I_0962,InnovativeIndustries,Real Estate,Large Enterprise,Franchise,Seed,UAE,Data
CMP_F_0963,FutureIndustries,Energy,Small business,Public Sector,Series A,Qatar,Data
CMP_S_0964,StrategicAnalytics,Automotive,Start-up,Joint Venture,Series B,France,Engineering
CMP_L_0965,LeadingConsulting,Agriculture,Large Enterprise,Franchise,Series A,Peru,Logistics
CMP_D_0966,DynamicVentures,Finance,Medium Enterprise,Public Sector,Bootstrapped,S. Africa,Service
CMP_S_0967,StrategicPartners,Healthcare,Large Enterprise,Private Sector,Bootstrapped,Canada,Data
CMP_G_0968,GlobalVentures,Technology,Medium Enterprise,Public Sector,IPO,USA,Cloud
CMP_S_0969,StrategicIndustries,Technology,Start-up,Joint Venture,Series A,USA,Cloud
CMP_D_0970,DynamicPartners,Automotive,Start-up,Franchise,IPO,Netherlands,Consulting
CMP_A_0971,AdvancedConsulting,Finance,Small business,Franchise,Bootstrapped,USA,Cloud
CMP_A_0972,AdvancedTech,Manufacturing,Small business,Private Sector,Series A,Indonesia,T&M
CMP_I_0973,InnovativePartners,Banking,Start-up,Joint Venture,Series B,Saudi Arabia,Consulting
CMP_G_0974,GlobalConsulting,Retail,Small business,Private Sector,Series B,Canada,Cloud
CMP_C_0977,CreativeTech,Automotive,Start-up,Private Sector,Bootstrapped,Germany,Engineering
CMP_A_0979,AdvancedConsulting,Healthcare,Large Enterprise,Public Sector,Series B,Canada,Cloud
CMP_I_0980,InnovativeSolutions,Retail,Start-up,Private Sector,IPO,USA,Cloud
CMP_L_0981,LeadingIndustries,Retail,Medium Enterprise,Private Sector,Seed,Canada,Marketing
CMP_S_0982,StrategicAnalytics,Healthcare,Small business,Public Sector,Seed,USA,Marketing
CMP_L_0983,LeadingSolutions,Technology,Small business,Franchise,Series A,Australia,AI
CMP_C_0986,CreativePartners,Banking,Medium Enterprise,Public Sector,Seed,UAE,Data
CMP_A_0987,AdvancedConsulting,Retail,Medium Enterprise,Joint Venture,Series A,USA,Marketing
CMP_L_0988,LeadingConsulting,Manufacturing,Start-up,Public Sector,Series A,Mexico,Operations
CMP_C_0989,CreativePartners,Pharmaceuticals,Start-up,Private Sector,Series B,Israel,Engineering
CMP_I_0990,InnovativeSystems,Pharmaceuticals,Small business,Franchise,Seed,Netherlands,Consulting
CMP_I_0992,InnovativePartners,Finance,Large Enterprise,Public Sector,Bootstrapped,Canada,Data
CMP_G_0993,GlobalTech,E-Commerce,Small business,Private Sector,Bootstrapped,Australia,Staffing
CMP_G_0994,GlobalTech,Technology,Start-up,Public Sector,Series B,Australia,Staffing
CMP_I_0995,InnovativeIndustries,Pharmaceuticals,Large Enterprise,Private Sector,IPO,Germany,Consulting
CMP_F_0996,FutureConsulting,Agriculture,Large Enterprise,Private Sector,Bootstrapped,Mexico,Operations
CMP_I_0997,InnovativeVentures,Manufacturing,Medium Enterprise,Joint Venture,Bootstrapped,Chile,Operations
CMP_D_1000,DynamicPartners,Finance,Start-up,Joint Venture,Bootstrapped,India,AI
CMP_L_1002,LeadingSolutions,Banking,Medium Enterprise,Joint Venture,IPO,UK,Engineering
CMP_L_1003,LeadingTech,Healthcare,Medium Enterprise,Private Sector,Bootstrapped,USA,Marketing
CMP_G_1006,GlobalPartners,Pharmaceuticals,Start-up,Franchise,IPO,Switzerland,Engineering
CMP_I_1007,InnovativeTech,E-Commerce,Medium Enterprise,Franchise,Bootstrapped,China,T&M
CMP_A_1009,AdvancedIndustries,Energy,Large Enterprise,Private Sector,Series B,Qatar,Data
CMP_C_1010,CreativeSystems,Retail,Large Enterprise,Franchise,Bootstrapped,Canada,Data
CMP_C_1012,CreativeIndustries,Mining,Start-up,Private Sector,Seed,S. Africa,Staffing
CMP_C_1013,CreativeAnalytics,Banking,Small business,Private Sector,Series B,UAE,Data
CMP_F_1015,FutureSystems,E-Commerce,Start-up,Public Sector,Series B,India,T&M
CMP_I_1017,InnovativeVentures,Manufacturing,Large Enterprise,Franchise,Series B,India,Staffing
CMP_L_1018,LeadingSystems,Energy,Start-up,Franchise,Bootstrapped,Argentina,Operations
CMP_I_1019,InnovativeConsulting,Finance,Start-up,Joint Venture,Series B,S. Korea,Staffing
CMP_S_1020,StrategicSystems,Technology,Large Enterprise,Joint Venture,Seed,USA,Cloud
CMP_G_1021,GlobalPartners,Real Estate,Start-up,Joint Venture,IPO,Saudi Arabia,Consulting
CMP_F_1023,FuturePartners,Consulting,Large Enterprise,Franchise,IPO,Germany,Operations
CMP_D_1024,DynamicPartners,Telecommunications,Large Enterprise,Franchise,Seed,S. Africa,Staffing
CMP_G_1027,GlobalAnalytics,Banking,Small business,Joint Venture,Seed,UK,Consulting
CMP_L_1029,LeadingVentures,Telecommunications,Start-up,Private Sector,Series A,Kenya,Service
CMP_D_1030,DynamicTech,Energy,Small business,Franchise,Series B,Saudi Arabia,Data
CMP_D_1032,DynamicVentures,Manufacturing,Small business,Franchise,Series A,Mexico,Logistics
CMP_F_1033,FutureSystems,Manufacturing,Small business,Joint Venture,Series B,Colombia,Operations
CMP_C_1035,CreativePartners,Manufacturing,Medium Enterprise,Joint Venture,Seed,Colombia,Logistics
CMP_D_1037,DynamicVentures,Energy,Small business,Joint Venture,Series A,Brazil,Logistics
CMP_I_1038,InnovativeTech,Automotive,Medium Enterprise,Private Sector,Series B,Germany,Consulting
CMP_L_1039,LeadingVentures,Manufacturing,Large Enterprise,Franchise,Bootstrapped,Australia,Staffing
CMP_G_1040,GlobalSolutions,E-Commerce,Medium Enterprise,Joint Venture,Bootstrapped,S. Korea,AI
CMP_G_1046,GlobalSystems,Automotive,Large Enterprise,Public Sector,Series B,Switzerland,Operations
CMP_C_1047,CreativeSystems,Energy,Large Enterprise,Private Sector,IPO,Brazil,Operations
CMP_G_1048,GlobalIndustries,Energy,Start-up,Private Sector,Series B,Brazil,Operations
CMP_L_1049,LeadingConsulting,Finance,Medium Enterprise,Public Sector,IPO,Canada,Data
CMP_I_1050,InnovativeVentures,Automotive,Small business,Public Sector,IPO,Netherlands,Operations
CMP_G_1051,GlobalTech,Telecommunications,Start-up,Franchise,IPO,Morocco,Service
CMP_A_1054,AdvancedConsulting,Manufacturing,Small business,Public Sector,Seed,Argentina,Logistics
CMP_G_1055,GlobalTech,Technology,Start-up,Joint Venture,Bootstrapped,New Zealand,T&M
CMP_A_1056,AdvancedAnalytics,Telecommunications,Large Enterprise,Joint Venture,Seed,Mozambique,Staffing
CMP_L_1057,LeadingIndustries,Manufacturing,Small business,Private Sector,Seed,Japan,AI
CMP_D_1060,DynamicIndustries,Real Estate,Large Enterprise,Private Sector,Series A,Bahrain,Data
CMP_F_1062,FutureTech,Banking,Start-up,Joint Venture,Series A,Israel,Engineering
CMP_C_1063,CreativePartners,E-Commerce,Large Enterprise,Private Sector,Bootstrapped,Japan,T&M
CMP_D_1064,DynamicVentures,Finance,Start-up,Public Sector,Seed,Australia,T&M
CMP_D_1065,DynamicVentures,Manufacturing,Start-up,Private Sector,Series A,Peru,Logistics
CMP_G_1068,GlobalAnalytics,Retail,Small business,Private Sector,Series B,USA,Marketing
CMP_S_1072,StrategicTech,Energy,Large Enterprise,Joint Venture,Seed,Qatar,Consulting
CMP_D_1074,DynamicIndustries,Mining,Start-up,Joint Venture,Bootstrapped,Mozambique,Staffing
CMP_S_1075,StrategicPartners,Consulting,Small business,Joint Venture,IPO,Germany,Operations
CMP_L_1078,LeadingIndustries,Finance,Start-up,Public Sector,Series A,S. Korea,T&M
CMP_G_1079,GlobalConsulting,Healthcare,Medium Enterprise,Public Sector,Series B,Canada,Marketing
CMP_A_1080,AdvancedSolutions,Finance,Large Enterprise,Public Sector,Series B,New Zealand,Staffing
CMP_A_1083,AdvancedTech,Telecommunications,Start-up,Public Sector,IPO,Morocco,Service
CMP_L_1084,LeadingTech,Finance,Medium Enterprise,Joint Venture,IPO,Australia,Staffing
CMP_S_1085,StrategicConsulting,Banking,Medium Enterprise,Joint Venture,Bootstrapped,UAE,Data
CMP_I_1087,InnovativeVentures,Banking,Large Enterprise,Franchise,Seed,Qatar,Consulting
CMP_L_1088,LeadingConsulting,Consulting,Large Enterprise,Joint Venture,Series A,France,Engineering
CMP_C_1089,CreativeSolutions,Automotive,Large Enterprise,Private Sector,Series B,Israel,Consulting
CMP_I_1091,InnovativeAnalytics,Energy,Start-up,Private Sector,IPO,Argentina,Operations
CMP_I_1092,InnovativeSystems,Consulting,Start-up,Joint Venture,Seed,Israel,Operations
CMP_C_1094,CreativeSolutions,Automotive,Large Enterprise,Joint Venture,IPO,France,Operations
CMP_A_1095,AdvancedAnalytics,Manufacturing,Large Enterprise,Public Sector,Series A,Peru,Operations
CMP_D_1097,DynamicSolutions,Finance,Start-up,Joint Venture,IPO,Singapore,AI
CMP_F_1098,FutureSolutions,Pharmaceuticals,Small business,Private Sector,Bootstrapped,Sweden,Operations
CMP_S_1099,StrategicSystems,Banking,Large Enterprise,Joint Venture,Series B,Switzerland,Consulting
CMP_I_1100,InnovativeTech,Technology,Medium Enterprise,Private Sector,Series B,India,Staffing
CMP_C_1102,CreativePartners,Technology,Medium Enterprise,Private Sector,Seed,Japan,AI
CMP_I_1103,InnovativeSystems,Manufacturing,Large Enterprise,Private Sector,Series B,Australia,T&M
CMP_A_1106,AdvancedSystems,Finance,Large Enterprise,Joint Venture,Series A,S. Korea,T&M
CMP_C_1109,CreativeAnalytics,Retail,Small business,Joint Venture,Series A,USA,Cloud
CMP_A_1110,AdvancedAnalytics,Technology,Medium Enterprise,Private Sector,Seed,USA,Data
CMP_L_1111,LeadingPartners,Technology,Small business,Franchise,Series B,India,Staffing
CMP_L_1113,LeadingTech,Banking,Small business,Private Sector,Seed,Israel,Engineering
CMP_C_1115,CreativeSolutions,Manufacturing,Start-up,Franchise,Seed,Singapore,AI
CMP_G_1117,GlobalAnalytics,Energy,Start-up,Private Sector,Bootstrapped,Bahrain,Data
CMP_S_1120,StrategicConsulting,Automotive,Medium Enterprise,Joint Venture,Bootstrapped,Switzerland,Engineering
CMP_A_1122,AdvancedIndustries,Pharmaceuticals,Medium Enterprise,Public Sector,Bootstrapped,Netherlands,Engineering
CMP_S_1123,StrategicSolutions,Manufacturing,Start-up,Franchise,Series A,China,T&M
CMP_I_1124,InnovativeSolutions,Energy,Start-up,Private Sector,Bootstrapped,Brazil,Logistics
CMP_D_1125,DynamicIndustries,Finance,Start-up,Franchise,Series B,Japan,Staffing
CMP_I_1126,InnovativeSolutions,Banking,Small business,Public Sector,IPO,Bahrain,Data
CMP_I_1127,InnovativeConsulting,E-Commerce,Start-up,Joint Venture,Bootstrapped,S. Korea,Staffing
CMP_F_1128,FutureVentures,Retail,Start-up,Public Sector,Seed,USA,Marketing
CMP_G_1131,GlobalTech,Technology,Small business,Public Sector,Seed,India,AI
CMP_L_1132,LeadingPartners,Banking,Start-up,Public Sector,IPO,Bahrain,Data
CMP_A_1133,AdvancedSolutions,Consulting,Small business,Joint Venture,IPO,UK,Consulting
CMP_F_1134,FutureTech,Technology,Large Enterprise,Public Sector,Seed,Singapore,Staffing
CMP_D_1137,DynamicVentures,Banking,Small business,Joint Venture,Series A,Bahrain,Data
CMP_G_1138,GlobalConsulting,Technology,Small business,Public Sector,Seed,USA,Cloud
CMP_D_1139,DynamicConsulting,Technology,Large Enterprise,Public Sector,IPO,USA,Marketing
CMP_I_1140,InnovativeConsulting,Telecommunications,Start-up,Franchise,IPO,Kenya,Staffing
CMP_F_1144,FutureVentures,Consulting,Large Enterprise,Franchise,Bootstrapped,Switzerland,Operations
CMP_L_1148,LeadingSystems,Manufacturing,Large Enterprise,Franchise,Seed,India,AI
CMP_S_1149,StrategicVentures,Real Estate,Large Enterprise,Joint Venture,Series A,UAE,Data
CMP_L_1150,LeadingPartners,Retail,Medium Enterprise,Joint Venture,Series A,Canada,Cloud
CMP_G_1153,GlobalTech,Manufacturing,Large Enterprise,Private Sector,Series B,Argentina,Logistics
CMP_A_1154,AdvancedAnalytics,Manufacturing,Large Enterprise,Private Sector,Bootstrapped,New Zealand,Staffing
CMP_L_1155,LeadingConsulting,Retail,Large Enterprise,Franchise,Bootstrapped,USA,Marketing
