History_ID,Lead_ID,Stage,Timestamp,Rep_ID,Stage_Sequence,Notes,Stage_Engagement (in Days)
14461,LDFUTU-AF-1541,Demo Scheduled,2024-06-26 02:56:07,TB_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1541,4
14462,LDFUTU-AF-1541,Demo,2024-06-28 02:56:07,TB_AF,6,Notes for stage Demo for Lead LDFUTU-AF-1541,2
14463,LDFUTU-AF-1541,Demo Completed,2024-07-02 02:56:07,TB_AF,7,Notes for stage Demo Completed for Lead LDFUTU-AF-1541,4
14464,LDFUTU-AF-1541,Proposal Sent,2024-07-07 02:56:07,TB_AF,8,Notes for stage Proposal Sent for Lead LDFUTU-AF-1541,5
14465,LDFUTU-AF-1541,Proposal,2024-07-13 02:56:07,TB_AF,9,Notes for stage Proposal for Lead LDFUTU-AF-1541,6
14466,LDFUTU-AF-1541,Negotiation,2024-07-20 02:56:07,TB_AF,10,Notes for stage Negotiation for Lead LDFUTU-AF-1541,7
14467,LDFUTU-AF-1541,Deal Won,2024-07-20 02:56:30,TB_AF,11,Notes for stage Deal Won for Lead LDFUTU-AF-1541,0
15028,LDFUTU-AF-1602,Lead Captured,2025-01-09 09:58:57,SW_AF,1,Notes for stage Lead Captured for Lead LDFUTU-AF-1602,0
15029,LDFUTU-AF-1602,Qualified,2025-01-18 09:46:20,SW_AF,2,Notes for stage Qualified for Lead LDFUTU-AF-1602,9
15030,LDFUTU-AF-1602,Contacted,2025-01-26 12:02:53,SW_AF,3,Notes for stage Contacted for Lead LDFUTU-AF-1602,8
15031,LDFUTU-AF-1602,Responded,2025-01-29 20:52:07,SW_AF,4,Notes for stage Responded for Lead LDFUTU-AF-1602,3
15032,LDFUTU-AF-1602,Demo Scheduled,2025-01-30 05:03:04,SW_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1602,0
15533,LDFUTU-AF-1655,Lead Captured,2025-06-14 03:41:25,TB_AF,1,Notes for stage Lead Captured for Lead LDFUTU-AF-1655,0
15534,LDFUTU-AF-1655,Qualified,2025-06-18 03:41:25,TB_AF,2,Notes for stage Qualified for Lead LDFUTU-AF-1655,4
15535,LDFUTU-AF-1655,Contacted,2025-06-23 03:41:25,TB_AF,3,Notes for stage Contacted for Lead LDFUTU-AF-1655,5
15536,LDFUTU-AF-1655,Responded,2025-06-26 03:41:25,TB_AF,4,Notes for stage Responded for Lead LDFUTU-AF-1655,3
15537,LDFUTU-AF-1655,Demo Scheduled,2025-06-30 03:41:25,TB_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1655,4
15538,LDFUTU-AF-1655,Demo,2025-07-02 03:41:25,TB_AF,6,Notes for stage Demo for Lead LDFUTU-AF-1655,2
15539,LDFUTU-AF-1655,Demo Completed,2025-07-06 03:41:25,TB_AF,7,Notes for stage Demo Completed for Lead LDFUTU-AF-1655,4
15540,LDFUTU-AF-1655,Proposal Sent,2025-07-11 03:41:25,TB_AF,8,Notes for stage Proposal Sent for Lead LDFUTU-AF-1655,5
15541,LDFUTU-AF-1655,Proposal,2025-07-17 03:41:25,TB_AF,9,Notes for stage Proposal for Lead LDFUTU-AF-1655,6
15542,LDFUTU-AF-1655,Negotiation,2025-07-24 03:41:25,TB_AF,10,Notes for stage Negotiation for Lead LDFUTU-AF-1655,7
15543,LDFUTU-AF-1655,Deal Won,2025-07-24 03:41:49,TB_AF,11,Notes for stage Deal Won for Lead LDFUTU-AF-1655,0
15968,LDFUTU-AF-1701,Lead Captured,2023-11-26 17:44:15,SW_AF,1,Notes for stage Lead Captured for Lead LDFUTU-AF-1701,0
15969,LDFUTU-AF-1701,Qualified,2023-11-30 17:44:15,SW_AF,2,Notes for stage Qualified for Lead LDFUTU-AF-1701,4
15970,LDFUTU-AF-1701,Contacted,2023-12-05 17:44:15,SW_AF,3,Notes for stage Contacted for Lead LDFUTU-AF-1701,5
15971,LDFUTU-AF-1701,Responded,2023-12-08 17:44:15,SW_AF,4,Notes for stage Responded for Lead LDFUTU-AF-1701,3
15972,LDFUTU-AF-1701,Demo Scheduled,2023-12-12 17:44:15,SW_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1701,4
15973,LDFUTU-AF-1701,Demo,2023-12-14 17:44:15,SW_AF,6,Notes for stage Demo for Lead LDFUTU-AF-1701,2
15974,LDFUTU-AF-1701,Demo Completed,2023-12-18 17:44:15,SW_AF,7,Notes for stage Demo Completed for Lead LDFUTU-AF-1701,4
15975,LDFUTU-AF-1701,Proposal Sent,2023-12-23 17:44:15,SW_AF,8,Notes for stage Proposal Sent for Lead LDFUTU-AF-1701,5
15976,LDFUTU-AF-1701,Proposal,2023-12-29 17:44:15,SW_AF,9,Notes for stage Proposal for Lead LDFUTU-AF-1701,6
15977,LDFUTU-AF-1701,Negotiation,2024-01-05 17:44:15,SW_AF,10,Notes for stage Negotiation for Lead LDFUTU-AF-1701,7
15978,LDFUTU-AF-1701,Deal Won,2024-01-05 17:44:47,SW_AF,11,Notes for stage Deal Won for Lead LDFUTU-AF-1701,0
17900,LDFUTU-AF-1910,Lead Captured,2024-02-11 18:42:24,TB_AF,1,Notes for stage Lead Captured for Lead LDFUTU-AF-1910,0
17901,LDFUTU-AF-1910,Qualified,2024-02-15 19:24:05,TB_AF,2,Notes for stage Qualified for Lead LDFUTU-AF-1910,4
17902,LDFUTU-AF-1910,Contacted,2024-02-21 10:56:35,TB_AF,3,Notes for stage Contacted for Lead LDFUTU-AF-1910,6
17903,LDFUTU-AF-1910,Responded,2024-02-25 14:34:40,TB_AF,4,Notes for stage Responded for Lead LDFUTU-AF-1910,4
17904,LDFUTU-AF-1910,Demo Scheduled,2024-02-29 19:08:31,TB_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1910,4
17905,LDFUTU-AF-1910,Demo,2024-03-03 02:13:52,TB_AF,6,Notes for stage Demo for Lead LDFUTU-AF-1910,2
17906,LDFUTU-AF-1910,Demo Completed,2024-03-07 18:44:16,TB_AF,7,Notes for stage Demo Completed for Lead LDFUTU-AF-1910,5
17907,LDFUTU-AF-1910,Proposal Sent,2024-03-15 07:29:51,TB_AF,8,Notes for stage Proposal Sent for Lead LDFUTU-AF-1910,8
17908,LDFUTU-AF-1910,Proposal,2024-03-22 00:04:54,TB_AF,9,Notes for stage Proposal for Lead LDFUTU-AF-1910,7
17909,LDFUTU-AF-1910,Negotiation,2024-04-04 09:34:15,TB_AF,10,Notes for stage Negotiation for Lead LDFUTU-AF-1910,13
17910,LDFUTU-AF-1910,Deal Won,2024-04-08 12:56:34,TB_AF,11,Notes for stage Deal Won for Lead LDFUTU-AF-1910,4
18359,LDFUTU-AF-1956,Lead Captured,2024-07-05 06:02:00,SW_AF,1,Notes for stage Lead Captured for Lead LDFUTU-AF-1956,0
18360,LDFUTU-AF-1956,Qualified,2024-07-09 06:02:00,SW_AF,2,Notes for stage Qualified for Lead LDFUTU-AF-1956,4
18361,LDFUTU-AF-1956,Contacted,2024-07-14 06:02:00,SW_AF,3,Notes for stage Contacted for Lead LDFUTU-AF-1956,5
18362,LDFUTU-AF-1956,Responded,2024-07-17 06:02:00,SW_AF,4,Notes for stage Responded for Lead LDFUTU-AF-1956,3
18363,LDFUTU-AF-1956,Demo Scheduled,2024-07-21 06:02:00,SW_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1956,4
18364,LDFUTU-AF-1956,Demo,2024-07-23 06:02:00,SW_AF,6,Notes for stage Demo for Lead LDFUTU-AF-1956,2
18365,LDFUTU-AF-1956,Demo Completed,2024-07-27 06:02:00,SW_AF,7,Notes for stage Demo Completed for Lead LDFUTU-AF-1956,4
18366,LDFUTU-AF-1956,Proposal Sent,2024-08-01 06:02:00,SW_AF,8,Notes for stage Proposal Sent for Lead LDFUTU-AF-1956,5
18367,LDFUTU-AF-1956,Proposal,2024-08-07 06:02:00,SW_AF,9,Notes for stage Proposal for Lead LDFUTU-AF-1956,6
18368,LDFUTU-AF-1956,Negotiation,2024-08-14 06:02:00,SW_AF,10,Notes for stage Negotiation for Lead LDFUTU-AF-1956,7
18369,LDFUTU-AF-1956,Deal Lost,2024-08-14 06:02:09,SW_AF,11,Notes for stage Deal Lost for Lead LDFUTU-AF-1956,0
18370,LDFUTU-AF-1957,Lead Captured,2023-10-27 10:28:07,TB_AF,1,Notes for stage Lead Captured for Lead LDFUTU-AF-1957,0
18371,LDFUTU-AF-1957,Qualified,2023-10-31 23:48:56,TB_AF,2,Notes for stage Qualified for Lead LDFUTU-AF-1957,5
18372,LDFUTU-AF-1957,Contacted,2023-11-08 13:01:34,TB_AF,3,Notes for stage Contacted for Lead LDFUTU-AF-1957,8
18373,LDFUTU-AF-1957,Responded,2023-11-12 21:40:32,TB_AF,4,Notes for stage Responded for Lead LDFUTU-AF-1957,4
18374,LDFUTU-AF-1957,Demo Scheduled,2023-11-19 16:09:13,TB_AF,5,Notes for stage Demo Scheduled for Lead LDFUTU-AF-1957,7
18375,LDFUTU-AF-1957,Demo,2023-11-21 17:55:33,TB_AF,6,Notes for stage Demo for Lead LDFUTU-AF-1957,2
18376,LDFUTU-AF-1957,Demo Completed,2023-12-24 23:11:11,TB_AF,7,Notes for stage Demo Completed for Lead LDFUTU-AF-1957,33
1305,LDFUTU-APAC-0139,Lead Captured,2024-02-25 07:58:10,LS_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0139,0
1306,LDFUTU-APAC-0139,Qualified,2024-03-01 02:50:31,LS_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0139,5
1307,LDFUTU-APAC-0139,Contacted,2024-03-12 14:49:06,LS_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0139,11
1308,LDFUTU-APAC-0139,Responded,2024-03-18 06:28:12,LS_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0139,6
1309,LDFUTU-APAC-0139,Demo Scheduled,2024-03-23 03:37:32,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0139,5
1310,LDFUTU-APAC-0139,Demo,2024-03-25 13:26:52,LS_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0139,2
1311,LDFUTU-APAC-0139,Demo Completed,2024-03-30 00:02:50,LS_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0139,4
1312,LDFUTU-APAC-0139,Proposal Sent,2024-04-04 06:33:35,LS_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0139,5
1313,LDFUTU-APAC-0139,Proposal,2024-04-11 06:59:13,LS_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0139,7
1314,LDFUTU-APAC-0139,Negotiation,2024-04-18 10:04:14,LS_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0139,7
1315,LDFUTU-APAC-0139,Deal Lost,2024-04-18 10:36:34,LS_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0139,0
1904,LDFUTU-APAC-0202,Lead Captured,2024-10-23 02:06:12,KM_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0202,0
1905,LDFUTU-APAC-0202,Qualified,2024-10-27 02:06:12,KM_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0202,4
1906,LDFUTU-APAC-0202,Contacted,2024-11-01 02:06:12,KM_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0202,5
1907,LDFUTU-APAC-0202,Responded,2024-11-04 02:06:12,KM_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0202,3
1908,LDFUTU-APAC-0202,Demo Scheduled,2024-11-08 02:06:12,KM_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0202,4
1909,LDFUTU-APAC-0202,Demo,2024-11-10 02:06:12,KM_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0202,2
1910,LDFUTU-APAC-0202,Demo Completed,2024-11-14 02:06:12,KM_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0202,4
1911,LDFUTU-APAC-0202,Proposal Sent,2024-11-19 02:06:12,KM_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0202,5
1912,LDFUTU-APAC-0202,Proposal,2024-11-25 02:06:12,KM_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0202,6
1913,LDFUTU-APAC-0202,Negotiation,2024-12-02 02:06:12,KM_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0202,7
1914,LDFUTU-APAC-0202,Deal Lost,2024-12-02 02:06:53,KM_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0202,0
2294,LDFUTU-APAC-0244,Lead Captured,2025-04-12 09:29:05,KM_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0244,0
2295,LDFUTU-APAC-0244,Qualified,2025-04-16 09:29:05,KM_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0244,4
2296,LDFUTU-APAC-0244,Contacted,2025-04-21 09:29:05,KM_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0244,5
2297,LDFUTU-APAC-0244,Responded,2025-04-24 09:29:05,KM_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0244,3
2298,LDFUTU-APAC-0244,Demo Scheduled,2025-04-28 09:29:05,KM_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0244,4
2299,LDFUTU-APAC-0244,Demo,2025-04-30 09:29:05,KM_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0244,2
2300,LDFUTU-APAC-0244,Demo Completed,2025-05-04 09:29:05,KM_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0244,4
2301,LDFUTU-APAC-0244,Proposal Sent,2025-05-09 09:29:05,KM_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0244,5
2302,LDFUTU-APAC-0244,Proposal,2025-05-15 09:29:05,KM_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0244,6
2303,LDFUTU-APAC-0244,Negotiation,2025-05-22 09:29:05,KM_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0244,7
2304,LDFUTU-APAC-0244,Deal Lost,2025-05-22 09:29:14,KM_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0244,0
2759,LDFUTU-APAC-0293,Lead Captured,2023-11-06 02:22:35,LS_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0293,0
2760,LDFUTU-APAC-0293,Qualified,2023-11-10 02:22:35,LS_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0293,4
2761,LDFUTU-APAC-0293,Contacted,2023-11-15 02:22:35,LS_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0293,5
2762,LDFUTU-APAC-0293,Responded,2023-11-18 02:22:35,LS_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0293,3
2763,LDFUTU-APAC-0293,Demo Scheduled,2023-11-22 02:22:35,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0293,4
2764,LDFUTU-APAC-0293,Demo,2023-11-24 02:22:35,LS_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0293,2
2765,LDFUTU-APAC-0293,Demo Completed,2023-11-28 02:22:35,LS_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0293,4
2766,LDFUTU-APAC-0293,Proposal Sent,2023-12-03 02:22:35,LS_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0293,5
2767,LDFUTU-APAC-0293,Proposal,2023-12-09 02:22:35,LS_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0293,6
2768,LDFUTU-APAC-0293,Negotiation,2023-12-16 02:22:35,LS_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0293,7
2769,LDFUTU-APAC-0293,Deal Lost,2023-12-16 02:22:53,LS_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0293,0
2834,LDFUTU-APAC-0300,Lead Captured,2025-03-04 02:02:30,MT_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0300,0
2835,LDFUTU-APAC-0300,Qualified,2025-03-08 02:02:30,MT_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0300,4
2836,LDFUTU-APAC-0300,Contacted,2025-03-13 02:02:30,MT_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0300,5
2837,LDFUTU-APAC-0300,Responded,2025-03-16 02:02:30,MT_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0300,3
2838,LDFUTU-APAC-0300,Demo Scheduled,2025-03-20 02:02:30,MT_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0300,4
2839,LDFUTU-APAC-0300,Demo,2025-03-22 02:02:30,MT_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0300,2
2840,LDFUTU-APAC-0300,Demo Completed,2025-03-26 02:02:30,MT_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0300,4
2841,LDFUTU-APAC-0300,Proposal Sent,2025-03-31 02:02:30,MT_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0300,5
2842,LDFUTU-APAC-0300,Proposal,2025-04-06 02:02:30,MT_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0300,6
2843,LDFUTU-APAC-0300,Negotiation,2025-04-13 02:02:30,MT_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0300,7
2844,LDFUTU-APAC-0300,Deal Won,2025-04-13 02:02:42,MT_APAC,11,Notes for stage Deal Won for Lead LDFUTU-APAC-0300,0
2856,LDFUTU-APAC-0302,Lead Captured,2025-08-20 00:12:25,KM_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0302,0
2857,LDFUTU-APAC-0302,Qualified,2025-08-26 05:35:46,KM_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0302,6
2858,LDFUTU-APAC-0302,Contacted,2025-09-04 01:00:12,KM_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0302,9
2859,LDFUTU-APAC-0302,Responded,2025-09-09 15:47:22,KM_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0302,6
2860,LDFUTU-APAC-0302,Demo Scheduled,2025-09-16 13:17:26,KM_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0302,7
2861,LDFUTU-APAC-0302,Demo,2025-09-19 09:53:35,KM_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0302,3
2862,LDFUTU-APAC-0302,Demo Completed,2025-09-26 19:56:04,KM_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0302,7
2863,LDFUTU-APAC-0302,Proposal Sent,2025-10-03 07:05:01,KM_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0302,6
2864,LDFUTU-APAC-0302,Proposal,2025-10-09 13:07:23,KM_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0302,6
2865,LDFUTU-APAC-0302,Negotiation,2025-10-17 09:53:22,KM_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0302,8
2866,LDFUTU-APAC-0302,Deal Lost,2025-10-17 10:55:53,KM_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0302,0
2970,LDFUTU-APAC-0316,Lead Captured,2025-06-07 01:35:04,JL_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0316,0
2971,LDFUTU-APAC-0316,Qualified,2025-06-11 01:35:04,JL_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0316,4
2972,LDFUTU-APAC-0316,Contacted,2025-06-16 01:35:04,JL_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0316,5
2973,LDFUTU-APAC-0316,Responded,2025-06-19 01:35:04,JL_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0316,3
2974,LDFUTU-APAC-0316,Demo Scheduled,2025-06-23 01:35:04,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0316,4
2975,LDFUTU-APAC-0316,Demo,2025-06-25 01:35:04,JL_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0316,2
2976,LDFUTU-APAC-0316,Demo Completed,2025-06-29 01:35:04,JL_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0316,4
2977,LDFUTU-APAC-0316,Proposal Sent,2025-07-04 01:35:04,JL_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0316,5
2978,LDFUTU-APAC-0316,Proposal,2025-07-10 01:35:04,JL_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0316,6
2979,LDFUTU-APAC-0316,Negotiation,2025-07-17 01:35:04,JL_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0316,7
2980,LDFUTU-APAC-0316,Deal Lost,2025-07-17 01:35:15,JL_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0316,0
4173,LDFUTU-APAC-0448,Lead Captured,2024-04-24 09:09:02,JL_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0448,0
4174,LDFUTU-APAC-0448,Qualified,2024-04-28 09:09:02,JL_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0448,4
4175,LDFUTU-APAC-0448,Contacted,2024-05-03 09:09:02,JL_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0448,5
4176,LDFUTU-APAC-0448,Responded,2024-05-06 09:09:02,JL_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0448,3
4177,LDFUTU-APAC-0448,Demo Scheduled,2024-05-10 09:09:02,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0448,4
4178,LDFUTU-APAC-0448,Demo,2024-05-12 09:09:02,JL_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0448,2
4179,LDFUTU-APAC-0448,Demo Completed,2024-05-16 09:09:02,JL_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0448,4
4180,LDFUTU-APAC-0448,Proposal Sent,2024-05-21 09:09:02,JL_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0448,5
4181,LDFUTU-APAC-0448,Proposal,2024-05-27 09:09:02,JL_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0448,6
4182,LDFUTU-APAC-0448,Negotiation,2024-06-03 09:09:02,JL_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0448,7
4183,LDFUTU-APAC-0448,Deal Lost,2024-06-03 09:09:22,JL_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0448,0
5051,LDFUTU-APAC-0541,Lead Captured,2024-11-28 12:29:01,LS_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0541,0
5052,LDFUTU-APAC-0541,Qualified,2024-12-06 14:19:43,LS_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0541,8
5053,LDFUTU-APAC-0541,Contacted,2024-12-11 19:44:11,LS_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0541,5
5054,LDFUTU-APAC-0541,Responded,2024-12-17 03:55:43,LS_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0541,5
5055,LDFUTU-APAC-0541,Demo Scheduled,2024-12-22 04:05:39,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0541,5
5056,LDFUTU-APAC-0541,Demo,2024-12-24 22:54:00,LS_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0541,3
5057,LDFUTU-APAC-0541,Demo Completed,2024-12-29 06:29:05,LS_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0541,4
5845,LDFUTU-APAC-0627,Lead Captured,2024-04-18 12:50:25,LS_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0627,0
5846,LDFUTU-APAC-0627,Qualified,2024-04-22 12:50:25,LS_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0627,4
5847,LDFUTU-APAC-0627,Contacted,2024-04-27 12:50:25,LS_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0627,5
5848,LDFUTU-APAC-0627,Responded,2024-04-30 12:50:25,LS_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0627,3
5849,LDFUTU-APAC-0627,Demo Scheduled,2024-05-04 12:50:25,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0627,4
5850,LDFUTU-APAC-0627,Demo,2024-05-06 12:50:25,LS_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0627,2
5851,LDFUTU-APAC-0627,Demo Completed,2024-05-10 12:50:25,LS_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0627,4
5852,LDFUTU-APAC-0627,Proposal Sent,2024-05-15 12:50:25,LS_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0627,5
5853,LDFUTU-APAC-0627,Proposal,2024-05-21 12:50:25,LS_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0627,6
5854,LDFUTU-APAC-0627,Negotiation,2024-05-28 12:50:25,LS_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0627,7
5855,LDFUTU-APAC-0627,Deal Lost,2024-05-28 12:50:33,LS_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0627,0
6667,LDFUTU-APAC-0713,Lead Captured,2025-03-10 20:19:02,KM_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0713,0
6668,LDFUTU-APAC-0713,Qualified,2025-03-14 20:19:02,KM_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0713,4
6669,LDFUTU-APAC-0713,Contacted,2025-03-19 20:19:02,KM_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0713,5
6670,LDFUTU-APAC-0713,Responded,2025-03-22 20:19:02,KM_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0713,3
6671,LDFUTU-APAC-0713,Demo Scheduled,2025-03-26 20:19:02,KM_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0713,4
6672,LDFUTU-APAC-0713,Demo,2025-03-28 20:19:02,KM_APAC,6,Notes for stage Demo for Lead LDFUTU-APAC-0713,2
6673,LDFUTU-APAC-0713,Demo Completed,2025-04-01 20:19:02,KM_APAC,7,Notes for stage Demo Completed for Lead LDFUTU-APAC-0713,4
6674,LDFUTU-APAC-0713,Proposal Sent,2025-04-06 20:19:02,KM_APAC,8,Notes for stage Proposal Sent for Lead LDFUTU-APAC-0713,5
6675,LDFUTU-APAC-0713,Proposal,2025-04-12 20:19:02,KM_APAC,9,Notes for stage Proposal for Lead LDFUTU-APAC-0713,6
6676,LDFUTU-APAC-0713,Negotiation,2025-04-19 20:19:02,KM_APAC,10,Notes for stage Negotiation for Lead LDFUTU-APAC-0713,7
6677,LDFUTU-APAC-0713,Deal Lost,2025-04-19 20:19:33,KM_APAC,11,Notes for stage Deal Lost for Lead LDFUTU-APAC-0713,0
6963,LDFUTU-APAC-0746,Lead Captured,2023-12-03 05:38:09,LS_APAC,1,Notes for stage Lead Captured for Lead LDFUTU-APAC-0746,0
6964,LDFUTU-APAC-0746,Qualified,2023-12-07 05:38:09,LS_APAC,2,Notes for stage Qualified for Lead LDFUTU-APAC-0746,4
6965,LDFUTU-APAC-0746,Contacted,2023-12-12 05:38:09,LS_APAC,3,Notes for stage Contacted for Lead LDFUTU-APAC-0746,5
6966,LDFUTU-APAC-0746,Responded,2023-12-15 05:38:09,LS_APAC,4,Notes for stage Responded for Lead LDFUTU-APAC-0746,3
6967,LDFUTU-APAC-0746,Demo Scheduled,2023-12-19 05:38:09,LS_APAC,5,Notes for stage Demo Scheduled for Lead LDFUTU-APAC-0746,4
